alpha,beta,Z,E_d,E_dot_d
0.1,0.05,9.182792984876484e+73,104.00835347326164,127.1234983164504
0.1,0.11724137931034483,8.63257193521955e+70,103.28220839994627,125.90315657736454
0.1,0.18448275862068964,8.536757105439369e+67,102.50182067039758,124.61989045423293
0.1,0.2517241379310345,8.914122068535709e+64,101.66291562683226,123.26901332712217
0.1,0.3189655172413793,9.868988478220018e+61,100.76086966819274,121.84546354528476
0.1,0.3862068965517241,1.1635662132355522e+59,99.7906780469293,120.3437689356284
0.1,0.45344827586206893,1.4679190032203082e+56,98.74691852616023,118.75800629090122
0.1,0.5206896551724138,1.9917676999679176e+53,97.62371000974211,117.08175478222503
0.1,0.5879310344827586,2.9228933033762975e+50,96.41466512348983,115.30804206777287
0.1,0.6551724137931034,4.666933184377449e+47,95.11283542593672,113.4292814950524
0.1,0.7224137931034482,8.160430570171127e+44,93.71064779486458,111.43719872957334
0.1,0.7896551724137931,1.573646295901643e+42,92.19983037667133,109.32274609786955
0.1,0.8568965517241379,3.3722224284029214e+39,90.5713267222552,107.07600339481955
0.1,0.9241379310344827,8.09692151184171e+36,88.8151974777429,104.68606523334171
0.1,0.9913793103448276,2.1978716644679393e+34,86.92051102414665,102.14091789568218
0.1,1.0586206896551724,6.810556312235982e+31,84.87522862452579,99.4273144981229
0.1,1.1258620689655172,2.434719485853075e+29,82.66609763794008,96.53066789104574
0.1,1.193103448275862,1.0157697164381042e+27,80.27858078811789,93.4349991448617
0.1,1.2603448275862068,5.007935354260383e+24,77.69687360656974,90.12300955725156
0.1,1.3275862068965516,2.9577018344349154e+22,74.90410064505681,86.57639028583262
0.1,1.3948275862068964,2.1237335828779732e+20,71.88283708323695,82.77654876623912
0.1,1.4620689655172414,1.8837278641116654e+18,68.6161749651859,78.70601110009953
0.1,1.5293103448275862,2.099401962560706e+16,65.08962778859484,74.35083373045163
0.1,1.596551724137931,299275486456118.9,61.29420086402603,69.70437158698584
0.1,1.6637931034482758,5556655074721.398,57.23086015834155,64.77259937551932
0.1,1.7310344827586206,136756720637.67874,52.91627718513325,59.580721264115915
0.1,1.7982758620689654,4532221739.637437,48.38899603196722,54.17992418749073
0.1,1.8655172413793102,204752500.81282434,43.714131411043404,48.65196386877437
0.1,1.9327586206896552,12697800.846053487,38.983854727270284,43.10844143605165
0.1,2.0,1080971.8385748114,34.31118447574377,37.68219281838903
0.17435897435897435,0.05,5.567904239820003e+73,113.93229711416096,142.30199224130044
0.17435897435897435,0.11724137931034483,2.706543767904093e+70,112.97320929344322,140.44084344407912
0.17435897435897435,0.18448275862068964,1.4065935614286885e+67,111.94314846250107,138.49774555110852
0.17435897435897435,0.2517241379310345,7.854354314931503e+63,110.83618139053895,136.4666938974869
0.17435897435897435,0.3189655172413793,4.737829288674775e+60,109.64585435004891,134.34118048071716
0.17435897435897435,0.3862068965517241,3.1053521436126983e+57,108.3651395020979,132.11413951338562
0.17435897435897435,0.45344827586206893,2.2256386648082842e+54,106.98637304713542,129.77788321882835
0.17435897435897435,0.5206896551724138,1.7562833747651085e+51,105.50118321006606,127.32402567193627
0.17435897435897435,0.5879310344827586,1.5373411673645547e+48,103.90040571905955,124.74339195056615
0.17435897435897435,0.6551724137931034,1.5048792171167478e+45,102.17398412635247,122.02590960841887
0.17435897435897435,0.7224137931034482,1.6619457642654714e+42,100.31085227453217,119.16047988054729
0.17435897435897435,0.7896551724137931,2.0906604736059954e+39,98.29879694649433,116.13482749299371
0.17435897435897435,0.8568965517241379,3.0272240533122313e+36,96.12430108347779,112.93533168308956
0.17435897435897435,0.9241379310344827,5.1033903816127865e+33,93.77237344665444,109.54684903679707
0.17435897435897435,0.9913793103448276,1.0142530478503518e+31,91.22638181082719,105.95255413047354
0.17435897435897435,1.0586206896551724,2.4090098632783338e+28,88.4679279081979,102.13385138062007
0.17435897435897435,1.1258620689655172,6.94113311346323e+25,85.47683928910033,98.07045765208242
0.17435897435897435,1.193103448275862,2.4662039791014938e+23,82.23141375829357,93.74082738057909
0.17435897435897435,1.2603448275862068,1.0999928080467996e+21,78.7091424431452,89.12319474475812
0.17435897435897435,1.3275862068965516,6.279426032227849e+18,74.8882562017883,84.1976331072695
0.17435897435897435,1.3948275862068964,4.684019794778691e+16,70.75055989247403,78.9496406571046
0.17435897435897435,1.4620689655172414,466563702949801.5,66.28605955789624,73.37575056297261
0.17435897435897435,1.5293103448275862,6343284950182.047,61.49968394062454,67.4913420549659
0.17435897435897435,1.596551724137931,120194017425.70737,56.419715657796125,61.339946031322334
0.17435897435897435,1.6637931034482758,3231464836.989789,51.10621672912429,55.00178303161134
0.17435897435897435,1.7310344827586206,124841813.49616654,45.6560395145189,48.597487804631285
0.17435897435897435,1.7982758620689654,6964923.453523578,40.200080403529626,42.28233316699481
0.17435897435897435,1.8655172413793102,558534.1854861141,34.889934701709535,36.22855327019997
0.17435897435897435,1.9327586206896552,63427.40625948185,29.87564661252051,30.59884160686535
0.17435897435897435,2.0,9955.305129596545,25.281524928111306,25.51971368656147
0.24871794871794872,0.05,3.180047379036566e+73,125.01102279429686,159.33068931417435
0.24871794871794872,0.11724137931034483,7.424351111015186e+69,123.70406358428453,156.57855724317844
0.24871794871794872,0.18448275862068964,1.8983898422280197e+66,122.30436898192919,153.71973115799005
0.24871794871794872,0.2517241379310345,5.351031346550011e+62,120.80393887714534,150.746976674503
0.24871794871794872,0.3189655172413793,1.6744889382407508e+59,119.1940291960236,147.65243383140916
