alpha,beta,Z,E_d,E_dot_d
0.1,0.05,4843821.507228316,15.181819077891843,4.8383665500750785
0.1,0.11724137931034483,1769235.4501455748,14.770316706869123,4.688052337756102
0.1,0.18448275862068964,664936.7834645591,14.332695037477803,4.530828682072592
0.1,0.2517241379310345,257596.49337001488,13.868675048911426,4.36673746131798
0.1,0.3189655172413793,103046.89704352139,13.378351523218866,4.195928169124073
0.1,0.3862068965517241,42640.9231887335,12.862272921854155,4.0186779093739515
0.1,0.45344827586206893,18283.22071341563,12.321520491820335,3.835410951114271
0.1,0.5206896551724138,8135.995483174951,11.757780310794884,3.6467162145868026
0.1,0.5879310344827586,3763.0437776019603,11.173400324615555,3.4533606102846632
0.1,0.6551724137931034,1811.3335563174694,10.571423206595654,3.256295828956088
0.1,0.7224137931034482,908.3415159130413,9.955585551724155,3.056656063413972
0.1,0.7896551724137931,474.9344352836406,9.330274944607808,2.8557443911157603
0.1,0.8568965517241379,259.0344481113008,8.70043920011554,2.6550062660387375
0.1,0.9241379310344827,147.39248282695561,8.071446616053635,2.455989767680631
0.1,0.9913793103448276,87.47439673009328,7.448902055706696,2.260293882684387
0.1,1.0586206896551724,54.11326382682623,6.838430212985357,2.0695078949544152
0.1,1.1258620689655172,34.85870702230396,6.245443246388759,1.885146603112675
0.1,1.193103448275862,23.351729576012456,5.674913715592033,1.70858717152663
0.1,1.2603448275862068,16.240755092612098,5.131174336203692,1.541013635720408
0.1,1.3275862068965516,11.704064009558818,4.6177631057187085,1.3833743022915814
0.1,1.3948275862068964,8.721354237090496,4.137326344388903,1.2363556203580985
0.1,1.4620689655172414,6.704364636521955,3.6915844069951294,1.1003739119733964
0.1,1.5293103448275862,5.304329851014021,3.2813569148526507,0.9755840933011742
0.1,1.596551724137931,4.3088731009569745,2.906637854349636,0.8619026438872295
0.1,1.6637931034482758,3.5853302739262385,2.5667067983570213,0.7590408847642882
0.1,1.7310344827586206,3.0487989703395963,2.2602611116973037,0.6665442012431514
0.1,1.7982758620689654,2.643682453291341,1.9855549610037213,0.5838331062903462
