Model,alpha,beta,@top_1,@top_5,@top_10,tau,hamming,ndcg@1,ndcg@2,ndcg@3,ulam_correlation,cayley_correlation,map,tvd_top5,tvd_first
our,1.009(± 0.000),0.204(± 0.000),27.727 (± 0.000),92.700 (± 0.000),100.000 (± 0.000),25.296 (± 0.000),85.100 (± 0.000),78.185 (± 0.000),79.718 (± 0.000),81.648 (± 0.000),43.709 (± 0.000),25.093 (± 0.000),74.476 (± 0.000),33.133 (± 0.000),45.000 (± 0.000)
